1971.07				40.70
1971.08				40.80
1971.09				40.80
1971.10				40.90
1971.11				40.90
1971.12				41.10
1972.01				41.10
1972.02				41.30
1972.03				41.40
1972.04				41.50
1972.05				41.60
1972.06				41.70
1972.07				41.90
1972.08				42.00
1972.09				42.10
1972.10				42.30
1972.11				42.40
1972.12				42.50
1973.01				42.60
1973.02				42.90
1973.03				43.30
1973.04				43.60
1973.05				43.90
1973.06				44.20
1973.07				44.30
1973.08				45.10
1973.09				45.20
1973.10				45.60
1973.11				45.90
1973.12				46.20
1974.01				46.60
1974.02				47.20
1974.03				47.80
1974.04				48.00
1974.05				48.60
1974.06				49.00
1974.07				49.40
1974.08				50.00
1974.09				50.60
1974.10				51.10
1974.11				51.50
1974.12				51.90
1975.01				52.10
1975.02				52.50
1975.03				52.70
1975.04				52.90
1975.05				53.20
1975.06				53.60
1975.07				54.20
1975.08				54.30
1975.09				54.60
1975.10				54.90
1975.11				55.30
1975.12				55.50
1976.01				55.60
1976.02				55.80
1976.03				55.90
1976.04				56.10
1976.05				56.50
1976.06				56.80
1976.07				57.10
1976.08				57.40
1976.09				57.60
1976.10				57.90
1976.11				58.00
1976.12				58.20
1977.01				58.50
1977.02				59.10
1977.03				59.50
1977.04				60.00
1977.05				60.30
1977.06				60.70
1977.07				61.00
1977.08				61.20
1977.09				61.40
1977.10				61.60
1977.11				61.90
1977.12				62.10
1978.01				62.50
1978.02				62.90
1978.03				63.40
1978.04				63.90
1978.05				64.50
1978.06				65.20
1978.07				65.70
1978.08				66.00
1978.09				66.50
1978.10				67.10
1978.11				67.40
1978.12				67.70
1979.01				68.30
1979.02				69.10
1979.03				69.80
1979.04				70.60
1979.05				71.50
1979.06				72.30
1979.07				73.10
1979.08				73.80
1979.09				74.60
1979.10				75.20
1979.11				75.90
1979.12				76.70
1980.01				77.80
1980.02				78.90
1980.03				80.10
1980.04				81.00
1980.05				81.80
1980.06				82.70
1980.07				82.70
1980.08				83.30
1980.09				84.00
1980.10				84.80
1980.11				85.50
1980.12				86.30
1981.01				87.00
1981.02				87.90
1981.03				88.50
1981.04				89.10
1981.05				89.80
1981.06				90.60
1981.07				91.60
1981.08				92.30
1981.09				93.20
1981.10				93.40
1981.11				93.70
1981.12				94.00
1982.01				94.30
1982.02				94.60
1982.03				94.50
1982.04				94.90
1982.05				95.80
1982.06				97.00
1982.07				97.50
1982.08				97.70
1982.09				97.90
1982.10				98.20
1982.11				98.00
1982.12				97.60
1983.01				97.80
1983.02				97.90
1983.03				97.90
1983.04				98.60
1983.05				99.20
1983.06				99.50
1983.07				99.90
1983.08				100.20
1983.09				100.70
1983.10				101.00
1983.11				101.20
1983.12				101.30
1984.01				101.90
1984.02				102.40
1984.03				102.60
1984.04				103.10
1984.05				103.40
1984.06				103.70
1984.07				104.10
1984.08				104.50
1984.09				105.00
1984.10				105.30
1984.11				105.30
1984.12				105.30
1985.01				105.50
1985.02				106.00
1985.03				106.40
1985.04				106.90
1985.05				107.30
1985.06				107.60
1985.07				107.80
1985.08				108.00
1985.09				108.30
1985.10				108.70
1985.11				109.00
1985.12				109.30
1986.01				109.60
1986.02				109.30
1986.03				108.80
1986.04				108.60
1986.05				108.90
1986.06				109.50
1986.07				109.50
1986.08				109.70
1986.09				110.20
1986.10				110.30
1986.11				110.40
1986.12				110.50
1987.01				111.20
1987.02				111.60
1987.03				112.10
1987.04				112.70
1987.05				113.10
1987.06				113.50
1987.07				113.80
1987.08				114.40
1987.09				115.00
1987.10				115.30
1987.11				115.40
1987.12				115.40
1988.01				115.70
1988.02				116.00
1988.03				116.50
1988.04				117.10
1988.05				117.50
1988.06				118.00
1988.07				118.50
1988.08				119.00
1988.09				119.80
1988.10				120.20
1988.11				120.30
1988.12				120.50
1989.01				121.10
1989.02				121.60
1989.03				122.30
1989.04				123.10
1989.05				123.80
1989.06				124.10
1989.07				124.40
1989.08				124.60
1989.09				125.00
1989.10				125.60
1989.11				125.90
1989.12				126.10
1990.01				127.40
1990.02				128.00
1990.03				128.70
1990.04				128.90
1990.05				129.20
1990.06				129.90
1990.07				130.40
1990.08				131.60
1990.09				132.70
1990.10				133.50
1990.11				133.80
1990.12				133.80
1991.01				134.60
1991.02				134.80
1991.03				135.00
1991.04				135.20
1991.05				135.60
1991.06				136.00
1991.07				136.20
1991.08				136.60
1991.09				137.20
1991.10				137.40
1991.11				137.80
1991.12				137.90
1992.01				138.10
1992.02				138.60
1992.03				139.30
1992.04				139.50
1992.05				139.70
1992.06				140.20
1992.07				140.50
1992.08				140.90
1992.09				141.30
1992.10				141.80
1992.11				142.00
1992.12				141.90
1993.01				142.60
1993.02				143.10
1993.03				143.60
1993.04				144.00
1993.05				144.20
1993.06				144.40
1993.07				144.40
1993.08				144.80
1993.09				145.10
1993.10				145.70
1993.11				145.80
1993.12				145.80
1994.01				146.20
1994.02				146.70
1994.03				147.20
1994.04				147.40
1994.05				147.50
1994.06				148.00
1994.07				148.40
1994.08				149.00
1994.09				149.40
1994.10				149.50
1994.11				149.70
1994.12				149.70
1995.01				150.30
1995.02				150.90
1995.03				151.40
1995.04				151.90
1995.05				152.20
1995.06				152.50
1995.07				152.50
1995.08				152.90
1995.09				153.20
1995.10				153.70
1995.11				153.60
1995.12				153.50
1996.01				154.40
1996.02				154.90
1996.03				155.70
1996.04				156.30
1996.05				156.60
1996.06				156.70
1996.07				157.00
1996.08				157.30
1996.09				157.80
1996.10				158.30
1996.11				158.60
1996.12				158.60
1997.01				159.10
1997.02				159.60
1997.03				160.00
1997.04				160.20
1997.05				160.10
1997.06				160.30
1997.07				160.50
1997.08				160.80
1997.09				161.20
1997.10				161.60
