Year,Month,Day,Close,AdjustedClose
2016,7,25,14498.10,14498.10
2016,7,26,14550.00,14550.00
2016,7,27,14546.50,14546.50
2016,7,28,14552.70,14552.70
2016,7,29,14582.70,14582.70
2016,8,2,14477.00,14477.00
2016,8,3,14512.10,14512.10
2016,8,4,14528.80,14528.80
2016,8,5,14648.80,14648.80
2016,8,8,14755.60,14755.60
2016,8,9,14801.20,14801.20
2016,8,10,14775.00,14775.00
2016,8,11,14796.10,14796.10
2016,8,12,14747.50,14747.50
2016,8,15,14777.00,14777.00
2016,8,16,14703.40,14703.40
2016,8,17,14697.60,14697.60
2016,8,18,14695.70,14695.70
2016,8,19,14687.50,14687.50
2016,8,22,14748.20,14748.20
2016,8,23,14764.80,14764.80
2016,8,24,14626.20,14626.20
2016,8,25,14630.70,14630.70
2016,8,26,14639.90,14639.90
2016,8,29,14682.00,14682.00
2016,8,30,14684.90,14684.90
2016,8,31,14598.00,14598.00
2016,9,1,14683.90,14683.90
2016,9,2,14795.70,14795.70
2016,9,6,14813.00,14813.00
2016,9,7,14796.80,14796.80
2016,9,8,14803.30,14803.30
2016,9,9,14540.00,14540.00
2016,9,12,14597.10,14597.10
2016,9,13,14349.10,14349.10
2016,9,14,14366.50,14366.50
2016,9,15,14503.70,14503.70
2016,9,16,14450.70,14450.70
2016,9,19,14496.20,14496.20
2016,9,20,14522.00,14522.00
2016,9,21,14710.80,14710.80
2016,9,22,14797.20,14797.20
2016,9,23,14697.90,14697.90
2016,9,26,14619.50,14619.50
2016,9,27,14558.00,14558.00
2016,9,28,14731.40,14731.40
2016,9,29,14754.60,14754.60
2016,9,30,14725.90,14725.90
2016,10,3,14689.00,14689.00
2016,10,4,14521.00,14521.00
2016,10,5,14610.60,14610.60
2016,10,6,14595.50,14595.50
2016,10,7,14566.30,14566.30
2016,10,11,14549.60,14549.60
2016,10,12,14619.00,14619.00
2016,10,13,14643.70,14643.70
2016,10,14,14585.00,14585.00
2016,10,17,14596.50,14596.50
2016,10,18,14752.30,14752.30
2016,10,19,14840.50,14840.50
2016,10,20,14847.90,14847.90
2016,10,21,14939.00,14939.00
2016,10,24,14923.00,14923.00
2016,10,25,14870.60,14870.60
2016,10,26,14807.60,14807.60
2016,10,27,14833.80,14833.80
2016,10,28,14785.30,14785.30
2016,10,31,14787.30,14787.30
2016,11,1,14778.30,14778.30
2016,11,2,14594.70,14594.70
2016,11,3,14583.40,14583.40
2016,11,4,14509.30,14509.30
2016,11,7,14652.50,14652.50
2016,11,8,14656.80,14656.80
2016,11,9,14759.90,14759.90
2016,11,10,14744.30,14744.30
2016,11,11,14555.40,14555.40
2016,11,14,14598.50,14598.50
2016,11,15,14756.10,14756.10
2016,11,16,14733.20,14733.20
2016,11,17,14826.10,14826.10
2016,11,18,14864.00,14864.00
2016,11,21,15039.90,15039.90
2016,11,22,15100.40,15100.40
2016,11,23,15080.90,15080.90
2016,11,24,15075.20,15075.20
2016,11,25,15075.40,15075.40
2016,11,28,15015.40,15015.40
2016,11,29,14999.80,14999.80
2016,11,30,15082.90,15082.90
2016,12,1,15027.50,15027.50
2016,12,2,15052.50,15052.50
2016,12,5,15095.20,15095.20
2016,12,6,15125.80,15125.80
2016,12,7,15237.80,15237.80
2016,12,8,15295.20,15295.20
2016,12,9,15312.20,15312.20
2016,12,12,15287.70,15287.70
2016,12,13,15385.30,15385.30
2016,12,14,15197.20,15197.20
2016,12,15,15218.30,15218.30
2016,12,16,15252.20,15252.20
2016,12,19,15269.90,15269.90
2016,12,20,15293.00,15293.00
2016,12,21,15305.90,15305.90
2016,12,22,15335.20,15335.20
2016,12,23,15328.20,15328.20
2016,12,28,15361.10,15361.10
2016,12,29,15422.10,15422.10
2016,12,30,15287.60,15287.60
2017,1,3,15403.00,15403.00
2017,1,4,15516.80,15516.80
2017,1,5,15586.60,15586.60
2017,1,6,15496.10,15496.10
2017,1,9,15389.00,15389.00
2017,1,10,15426.30,15426.30
2017,1,11,15491.50,15491.50
2017,1,12,15418.20,15418.20
2017,1,13,15497.30,15497.30
2017,1,16,15479.30,15479.30
2017,1,17,15441.40,15441.40
2017,1,18,15397.90,15397.90
2017,1,19,15409.80,15409.80
2017,1,20,15547.90,15547.90
2017,1,23,15480.10,15480.10
2017,1,24,15610.70,15610.70
2017,1,25,15643.80,15643.80
2017,1,26,15615.50,15615.50
2017,1,27,15575.80,15575.80
2017,1,30,15405.10,15405.10
2017,1,31,15386.00,15386.00
2017,2,1,15402.40,15402.40
2017,2,2,15399.10,15399.10
2017,2,3,15476.40,15476.40
2017,2,6,15456.90,15456.90
2017,2,7,15498.80,15498.80
2017,2,8,15554.00,15554.00
2017,2,9,15617.30,15617.30
2017,2,10,15729.10,15729.10
2017,2,13,15756.60,15756.60
2017,2,14,15786.00,15786.00
2017,2,15,15845.00,15845.00
2017,2,16,15864.20,15864.20
2017,2,17,15838.60,15838.60
2017,2,21,15922.40,15922.40
2017,2,22,15830.20,15830.20
2017,2,23,15781.20,15781.20
2017,2,24,15533.50,15533.50
2017,2,27,15463.50,15463.50
2017,2,28,15399.20,15399.20
2017,3,1,15599.70,15599.70
2017,3,2,15536.70,15536.70
2017,3,3,15608.50,15608.50
2017,3,6,15629.80,15629.80
2017,3,7,15608.80,15608.80
2017,3,8,15497.00,15497.00
2017,3,9,15496.80,15496.80
2017,3,10,15506.70,15506.70
2017,3,13,15544.80,15544.80
2017,3,14,15379.60,15379.60
2017,3,15,15520.90,15520.90
2017,3,16,15562.40,15562.40
2017,3,17,15490.50,15490.50
2017,3,20,15442.30,15442.30
2017,3,21,15313.10,15313.10
2017,3,22,15348.50,15348.50
2017,3,23,15433.60,15433.60
2017,3,24,15442.70,15442.70
2017,3,27,15506.20,15506.20
2017,3,28,15598.60,15598.60
2017,3,29,15657.60,15657.60
2017,3,30,15578.80,15578.80
2017,3,31,15547.80,15547.80
2017,4,3,15584.40,15584.40
2017,4,4,15669.10,15669.10
2017,4,5,15643.00,15643.00
2017,4,6,15697.20,15697.20
2017,4,7,15667.10,15667.10
2017,4,10,15730.80,15730.80
2017,4,11,15727.10,15727.10
2017,4,12,15648.40,15648.40
2017,4,13,15535.50,15535.50
2017,4,17,15684.90,15684.90
2017,4,18,15622.60,15622.60
2017,4,19,15552.90,15552.90
2017,4,20,15625.60,15625.60
2017,4,21,15614.50,15614.50
2017,4,24,15712.50,15712.50
2017,4,25,15745.20,15745.20
2017,4,26,15649.50,15649.50
2017,4,27,15506.50,15506.50
2017,4,28,15586.10,15586.10
2017,5,1,15575.60,15575.60
2017,5,2,15619.70,15619.70
2017,5,3,15543.10,15543.10
2017,5,4,15396.70,15396.70
2017,5,5,15582.00,15582.00
2017,5,8,15652.10,15652.10
2017,5,9,15569.20,15569.20
2017,5,10,15633.20,15633.20
2017,5,11,15550.60,15550.60
2017,5,12,15537.90,15537.90
2017,5,15,15629.50,15629.50
2017,5,16,15543.30,15543.30
2017,5,17,15273.70,15273.70
2017,5,18,15277.20,15277.20
2017,5,19,15458.50,15458.50
2017,5,23,15476.90,15476.90
2017,5,24,15419.50,15419.50
2017,5,25,15410.70,15410.70
2017,5,26,15416.90,15416.90
2017,5,29,15421.90,15421.90
2017,5,30,15372.40,15372.40
2017,5,31,15349.90,15349.90
2017,6,1,15469.90,15469.90
2017,6,2,15442.80,15442.80
2017,6,5,15409.80,15409.80
2017,6,6,15464.60,15464.60
2017,6,7,15372.10,15372.10
2017,6,8,15423.10,15423.10
2017,6,9,15473.20,15473.20
2017,6,12,15383.80,15383.80
2017,6,13,15379.80,15379.80
2017,6,14,15170.10,15170.10
2017,6,15,15160.40,15160.40
2017,6,16,15192.50,15192.50
2017,6,19,15266.00,15266.00
2017,6,20,15149.60,15149.60
2017,6,21,15148.50,15148.50
2017,6,22,15219.90,15219.90
2017,6,23,15319.60,15319.60
2017,6,26,15316.00,15316.00
2017,6,27,15281.20,15281.20
2017,6,28,15355.60,15355.60
2017,6,29,15213.40,15213.40
2017,6,30,15182.20,15182.20
2017,7,4,15130.60,15130.60
2017,7,5,15153.10,15153.10
2017,7,6,15078.00,15078.00
2017,7,7,15027.20,15027.20
2017,7,10,15105.30,15105.30
2017,7,11,15149.10,15149.10
2017,7,12,15144.00,15144.00
2017,7,13,15135.00,15135.00
2017,7,14,15174.80,15174.80
2017,7,17,15165.40,15165.40
2017,7,18,15149.60,15149.60
2017,7,19,15244.70,15244.70
2017,7,20,15264.60,15264.60
2017,7,21,15183.10,15183.10
2017,7,24,15128.70,15128.70
2017,7,25,15202.40,15202.40
2017,7,26,15171.40,15171.40
2017,7,27,15191.40,15191.40
2017,7,28,15128.70,15128.70
2017,7,31,15143.90,15143.90
2017,8,1,15202.10,15202.10
2017,8,2,15265.60,15265.60
2017,8,3,15192.00,15192.00
2017,8,4,15258.00,15258.00
2017,8,8,15256.40,15256.40
2017,8,9,15217.30,15217.30
2017,8,10,15074.30,15074.30
2017,8,11,15033.40,15033.40
2017,8,14,15119.90,15119.90
2017,8,15,15097.80,15097.80
2017,8,16,15082.20,15082.20
2017,8,17,15033.60,15033.60
2017,8,18,14952.30,14952.30
2017,8,21,14951.90,14951.90
2017,8,22,14985.00,14985.00
2017,8,23,15063.20,15063.20
2017,8,24,15076.20,15076.20
2017,8,25,15056.00,15056.00
2017,8,28,15052.00,15052.00
2017,8,29,15082.70,15082.70
2017,8,30,15133.10,15133.10
2017,8,31,15211.90,15211.90
2017,9,1,15191.60,15191.60
2017,9,5,15090.20,15090.20
2017,9,6,15059.80,15059.80
2017,9,7,15024.50,15024.50
2017,9,8,14985.30,14985.30
2017,9,11,15040.30,15040.30
2017,9,12,15143.40,15143.40
2017,9,13,15126.80,15126.80
2017,9,14,15172.70,15172.70
2017,9,15,15173.00,15173.00
2017,9,18,15236.70,15236.70
2017,9,19,15293.00,15293.00
2017,9,20,15389.60,15389.60
2017,9,21,15454.90,15454.90
2017,9,22,15454.20,15454.20
2017,9,25,15516.20,15516.20
2017,9,26,15474.10,15474.10
2017,9,27,15609.70,15609.70
2017,9,28,15618.30,15618.30
2017,9,29,15634.90,15634.90
2017,10,2,15705.00,15705.00
2017,10,3,15728.50,15728.50
2017,10,4,15721.00,15721.00
2017,10,5,15776.30,15776.30
2017,10,6,15728.30,15728.30
2017,10,10,15770.40,15770.40
2017,10,11,15800.40,15800.40
2017,10,12,15742.20,15742.20
2017,10,13,15807.20,15807.20
2017,10,16,15802.70,15802.70
2017,10,17,15816.90,15816.90
2017,10,18,15782.20,15782.20
2017,10,19,15818.00,15818.00
2017,10,20,15857.20,15857.20
2017,10,23,15855.80,15855.80
2017,10,24,15905.10,15905.10
2017,10,25,15854.80,15854.80
2017,10,26,15891.60,15891.60
2017,10,27,15953.50,15953.50
2017,10,30,16002.80,16002.80
2017,10,31,16025.60,16025.60
2017,11,1,16029.30,16029.30
2017,11,2,16015.00,16015.00
2017,11,3,16020.20,16020.20
2017,11,6,16092.20,16092.20
2017,11,7,16131.80,16131.80
2017,11,8,16105.40,16105.40
2017,11,9,16082.10,16082.10
2017,11,10,16039.30,16039.30
2017,11,13,16026.30,16026.30
2017,11,14,15913.10,15913.10
2017,11,15,15878.50,15878.50
2017,11,16,15935.40,15935.40
2017,11,17,15998.60,15998.60
2017,11,20,16004.40,16004.40
2017,11,21,16076.70,16076.70
2017,11,22,16073.60,16073.60
2017,11,23,16074.30,16074.30
2017,11,24,16108.10,16108.10
2017,11,27,16042.10,16042.10
2017,11,28,16029.60,16029.60
2017,11,29,15967.70,15967.70
2017,11,30,16067.50,16067.50
2017,12,1,16039.00,16039.00
2017,12,4,15969.00,15969.00
2017,12,5,15915.70,15915.70
2017,12,6,15908.80,15908.80
2017,12,7,16015.70,16015.70
2017,12,8,16096.10,16096.10
2017,12,11,16103.50,16103.50
2017,12,12,16114.00,16114.00
2017,12,13,16136.60,16136.60
2017,12,14,16016.50,16016.50
2017,12,15,16042.00,16042.00
2017,12,18,16131.60,16131.60
2017,12,19,16133.40,16133.40
2017,12,20,16159.70,16159.70
2017,12,21,16182.60,16182.60
2017,12,22,16165.30,16165.30
2017,12,27,16203.10,16203.10
2017,12,28,16222.00,16222.00
2017,12,29,16209.10,16209.10
2018,1,2,16310.00,16310.00
2018,1,3,16371.60,16371.60
2018,1,4,16412.90,16412.90
2018,1,5,16349.40,16349.40
2018,1,8,16317.70,16317.70
2018,1,9,16319.20,16319.20
2018,1,10,16248.00,16248.00
2018,1,11,16286.90,16286.90
2018,1,12,16308.20,16308.20
2018,1,15,16371.80,16371.80
2018,1,16,16298.90,16298.90
2018,1,17,16326.70,16326.70
2018,1,18,16284.50,16284.50
2018,1,19,16353.50,16353.50
2018,1,22,16348.00,16348.00
2018,1,23,16357.60,16357.60
2018,1,24,16284.20,16284.20
2018,1,25,16204.00,16204.00
2018,1,26,16239.20,16239.20
2018,1,29,16094.70,16094.70
2018,1,30,15955.50,15955.50
2018,1,31,15951.70,15951.70
2018,2,1,15860.90,15860.90
2018,2,2,15606.00,15606.00
2018,2,5,15334.80,15334.80
2018,2,6,15363.90,15363.90
2018,2,7,15330.60,15330.60
2018,2,8,15065.60,15065.60
2018,2,9,15034.50,15034.50
2018,2,12,15241.90,15241.90
2018,2,13,15216.50,15216.50
2018,2,14,15328.30,15328.30
2018,2,15,15407.70,15407.70
2018,2,16,15452.60,15452.60
2018,2,20,15439.40,15439.40
2018,2,21,15524.00,15524.00
2018,2,22,15508.20,15508.20
2018,2,23,15638.50,15638.50
2018,2,26,15714.70,15714.70
2018,2,27,15671.20,15671.20
2018,2,28,15442.70,15442.70
2018,3,1,15394.00,15394.00
2018,3,2,15384.60,15384.60
2018,3,5,15541.30,15541.30
2018,3,6,15545.20,15545.20
2018,3,7,15472.60,15472.60
2018,3,8,15538.70,15538.70
2018,3,9,15577.80,15577.80
2018,3,12,15604.80,15604.80
2018,3,13,15647.10,15647.10
2018,3,14,15653.60,15653.60
2018,3,15,15670.60,15670.60
2018,3,16,15711.30,15711.30
2018,3,19,15589.40,15589.40
2018,3,20,15616.40,15616.40
2018,3,21,15675.30,15675.30
2018,3,22,15399.90,15399.90
2018,3,23,15223.70,15223.70
2018,3,26,15298.60,15298.60
2018,3,27,15216.20,15216.20
2018,3,28,15169.90,15169.90
2018,3,29,15367.30,15367.30
2018,4,2,15213.50,15213.50
2018,4,3,15180.80,15180.80
2018,4,4,15164.40,15164.40
2018,4,5,15356.10,15356.10
2018,4,6,15207.40,15207.40
2018,4,9,15227.70,15227.70
2018,4,10,15262.10,15262.10
2018,4,11,15257.90,15257.90
2018,4,12,15269.30,15269.30
2018,4,13,15274.00,15274.00
2018,4,16,15300.40,15300.40
2018,4,17,15353.30,15353.30
2018,4,18,15530.00,15530.00
2018,4,19,15454.40,15454.40
2018,4,20,15484.30,15484.30
2018,4,23,15552.10,15552.10
2018,4,24,15477.00,15477.00
2018,4,25,15509.80,15509.80
2018,4,26,15637.60,15637.60
2018,4,27,15668.90,15668.90
2018,4,30,15607.90,15607.90
2018,5,1,15618.90,15618.90
2018,5,2,15627.90,15627.90
2018,5,3,15621.50,15621.50
2018,5,4,15729.40,15729.40
2018,5,7,15808.60,15808.60
2018,5,8,15842.70,15842.70
2018,5,9,15910.80,15910.80
2018,5,10,15959.50,15959.50
2018,5,11,15983.30,15983.30
2018,5,14,16085.60,16085.60
2018,5,15,16097.80,16097.80
2018,5,16,16108.10,16108.10
2018,5,17,16143.60,16143.60
2018,5,18,16162.30,16162.30
2018,5,22,16144.80,16144.80
2018,5,23,16133.80,16133.80
2018,5,24,16113.60,16113.60
2018,5,25,16075.70,16075.70
2018,5,28,16016.10,16016.10
2018,5,29,15922.60,15922.60
2018,5,30,16048.70,16048.70
2018,5,31,16061.50,16061.50
2018,6,1,16043.50,16043.50
2018,6,4,16052.20,16052.20
2018,6,5,16122.30,16122.30
2018,6,6,16183.90,16183.90
2018,6,7,16192.80,16192.80
2018,6,8,16202.70,16202.70
2018,6,11,16263.30,16263.30
2018,6,12,16289.00,16289.00
2018,6,13,16265.80,16265.80
2018,6,14,16329.00,16329.00
2018,6,15,16314.40,16314.40
2018,6,18,16383.60,16383.60
2018,6,19,16316.50,16316.50
2018,6,20,16421.00,16421.00
2018,6,21,16335.20,16335.20
2018,6,22,16450.10,16450.10
2018,6,25,16184.00,16184.00
2018,6,26,16280.10,16280.10
2018,6,27,16231.30,16231.30
2018,6,28,16179.90,16179.90
2018,6,29,16277.70,16277.70
2018,7,3,16263.20,16263.20
2018,7,4,16304.70,16304.70
2018,7,5,16266.60,16266.60
2018,7,6,16371.80,16371.80
2018,7,9,16452.30,16452.30
2018,7,10,16548.70,16548.70
2018,7,11,16417.30,16417.30
2018,7,12,16567.40,16567.40
2018,7,13,16561.10,16561.10
2018,7,16,16494.70,16494.70
2018,7,17,16519.20,16519.20
2018,7,18,16477.40,16477.40
2018,7,19,16543.00,16543.00
2018,7,20,16435.50,16435.50
2018,7,23,16420.80,16420.80
2018,7,24,16390.10,16390.10
2018,7,25,16420.80,16420.80
2018,7,26,16455.70,16455.70
2018,7,27,16394.00,16394.00
2018,7,30,16345.50,16345.50
2018,7,31,16434.00,16434.00
2018,8,1,16376.80,16376.80
2018,8,2,16409.20,16409.20
2018,8,3,16420.20,16420.20
2018,8,7,16286.30,16286.30
2018,8,8,16315.10,16315.10
2018,8,9,16417.00,16417.00
2018,8,10,16326.50,16326.50
2018,8,13,16250.80,16250.80
2018,8,14,16330.70,16330.70
2018,8,15,16148.50,16148.50
2018,8,16,16225.70,16225.70
2018,8,17,16323.70,16323.70
2018,8,20,16331.00,16331.00
2018,8,21,16297.00,16297.00
2018,8,22,16347.30,16347.30
2018,8,23,16326.80,16326.80
2018,8,24,16356.10,16356.10
2018,8,27,16444.40,16444.40
2018,8,28,16355.50,16355.50
2018,8,29,16390.30,16390.30
2018,8,30,16371.60,16371.60
2018,8,31,16262.90,16262.90
2018,9,4,16161.30,16161.30
2018,9,5,16137.60,16137.60
2018,9,6,16100.90,16100.90
2018,9,7,16090.30,16090.30
2018,9,10,16057.10,16057.10
2018,9,11,16094.30,16094.30
2018,9,12,16049.00,16049.00
2018,9,13,16001.70,16001.70
2018,9,14,16013.50,16013.50
2018,9,17,16082.30,16082.30
2018,9,18,16196.00,16196.00
2018,9,19,16149.90,16149.90
2018,9,20,16214.80,16214.80
2018,9,21,16224.10,16224.10
2018,9,24,16207.30,16207.30
2018,9,25,16159.50,16159.50
2018,9,26,16169.30,16169.30
2018,9,27,16204.60,16204.60
2018,9,28,16073.10,16073.10
2018,10,1,16104.40,16104.40
2018,10,2,16017.20,16017.20
2018,10,3,16072.10,16072.10
2018,10,4,16006.70,16006.70
2018,10,5,15946.20,15946.20
2018,10,9,15854.10,15854.10
2018,10,10,15517.40,15517.40
2018,10,11,15317.10,15317.10
2018,10,12,15414.30,15414.30
2018,10,15,15409.50,15409.50
2018,10,16,15579.70,15579.70
2018,10,17,15529.90,15529.90
2018,10,18,15404.10,15404.10
2018,10,19,15470.10,15470.10
2018,10,22,15412.70,15412.70
2018,10,23,15285.20,15285.20
2018,10,24,14909.10,14909.10
2018,10,25,14924.10,14924.10
2018,10,26,14888.30,14888.30
2018,10,29,14721.80,14721.80
2018,10,30,14894.50,14894.50
2018,10,31,15027.30,15027.30
2018,11,1,15150.20,15150.20
2018,11,2,15119.30,15119.30
2018,11,5,15217.70,15217.70
2018,11,6,15292.70,15292.70
2018,11,7,15369.40,15369.40
2018,11,8,15357.50,15357.50
2018,11,9,15274.40,15274.40
2018,11,12,15156.40,15156.40
2018,11,13,15131.80,15131.80
2018,11,14,15133.10,15133.10
2018,11,15,15144.90,15144.90
2018,11,16,15155.50,15155.50
2018,11,19,15071.00,15071.00
2018,11,20,14877.00,14877.00
2018,11,21,15095.00,15095.00
2018,11,22,15091.60,15091.60
2018,11,23,15010.70,15010.70
2018,11,26,15012.70,15012.70
2018,11,27,14944.10,14944.10
2018,11,28,15171.30,15171.30
2018,11,29,15194.00,15194.00
2018,11,30,15197.80,15197.80
2018,12,3,15275.00,15275.00
2018,12,4,15063.60,15063.60
2018,12,5,15182.60,15182.60
2018,12,6,14937.00,14937.00
2018,12,7,14795.10,14795.10
2018,12,10,14728.30,14728.30
2018,12,11,14667.80,14667.80
2018,12,12,14783.10,14783.10
2018,12,13,14750.40,14750.40
2018,12,14,14595.10,14595.10
2018,12,17,14362.70,14362.70
2018,12,18,14416.90,14416.90
2018,12,19,14264.10,14264.10
2018,12,20,14141.80,14141.80
2018,12,21,13935.40,13935.40
2018,12,24,13780.20,13780.20
2018,12,27,14165.20,14165.20
2018,12,28,14222.00,14222.00
2018,12,31,14322.90,14322.90
2019,1,2,14347.20,14347.20
2019,1,3,14212.80,14212.80
2019,1,4,14426.60,14426.60
2019,1,7,14504.10,14504.10
2019,1,8,14605.20,14605.20
2019,1,9,14804.70,14804.70
2019,1,10,14903.50,14903.50
2019,1,11,14939.20,14939.20
2019,1,14,14975.50,14975.50
2019,1,15,15046.30,15046.30
2019,1,16,15111.30,15111.30
2019,1,17,15211.20,15211.20
2019,1,18,15303.80,15303.80
2019,1,21,15354.20,15354.20
2019,1,22,15233.80,15233.80
2019,1,23,15208.30,15208.30
2019,1,24,15280.80,15280.80
2019,1,25,15366.10,15366.10
2019,1,28,15378.60,15378.60
2019,1,29,15463.10,15463.10
2019,1,30,15484.60,15484.60
2019,1,31,15540.60,15540.60
2019,2,1,15506.30,15506.30
2019,2,4,15602.30,15602.30
2019,2,5,15702.70,15702.70
2019,2,6,15712.30,15712.30
2019,2,7,15703.40,15703.40
2019,2,8,15633.30,15633.30
2019,2,11,15568.90,15568.90
2019,2,12,15642.10,15642.10
2019,2,13,15626.70,15626.70
2019,2,14,15696.00,15696.00
2019,2,15,15838.20,15838.20
2019,2,19,15937.40,15937.40
2019,2,20,16031.20,16031.20
2019,2,21,16000.90,16000.90
2019,2,22,16013.00,16013.00
2019,2,25,16057.00,16057.00
2019,2,26,16067.90,16067.90
2019,2,27,16074.30,16074.30
2019,2,28,15999.00,15999.00
2019,3,1,16068.30,16068.30
2019,3,4,16038.10,16038.10
2019,3,5,16086.50,16086.50
2019,3,6,16092.10,16092.10
2019,3,7,16056.50,16056.50
2019,3,8,15996.20,15996.20
2019,3,11,16106.20,16106.20
2019,3,12,16136.70,16136.70
2019,3,13,16150.00,16150.00
2019,3,14,16087.60,16087.60
2019,3,15,16140.40,16140.40
2019,3,18,16251.40,16251.40
2019,3,19,16188.10,16188.10
2019,3,20,16167.60,16167.60
2019,3,21,16244.60,16244.60
2019,3,22,16089.30,16089.30
2019,3,25,16065.90,16065.90
2019,3,26,16155.20,16155.20
2019,3,27,16132.50,16132.50
2019,3,28,16155.50,16155.50
2019,3,29,16102.10,16102.10
2019,4,1,16228.10,16228.10
2019,4,2,16263.90,16263.90
2019,4,3,16279.90,16279.90
2019,4,4,16311.60,16311.60
2019,4,5,16396.20,16396.20
2019,4,8,16407.30,16407.30
2019,4,9,16336.50,16336.50
2019,4,10,16396.30,16396.30
2019,4,11,16399.50,16399.50
2019,4,12,16480.50,16480.50
2019,4,15,16515.50,16515.50
2019,4,16,16502.20,16502.20
2019,4,17,16544.20,16544.20
2019,4,18,16612.80,16612.80
2019,4,22,16577.30,16577.30
2019,4,23,16669.40,16669.40
2019,4,24,16586.50,16586.50
2019,4,25,16576.10,16576.10
2019,4,26,16613.50,16613.50
2019,4,29,16600.40,16600.40
2019,4,30,16580.70,16580.70
2019,5,1,16502.80,16502.80
2019,5,2,16410.90,16410.90
2019,5,3,16494.40,16494.40
2019,5,6,16493.50,16493.50
2019,5,7,16357.80,16357.80
2019,5,8,16397.40,16397.40
2019,5,9,16321.80,16321.80
2019,5,10,16297.60,16297.60
2019,5,13,16193.40,16193.40
2019,5,14,16284.50,16284.50
2019,5,15,16318.10,16318.10
2019,5,16,16443.90,16443.90
2019,5,17,16401.80,16401.80
2019,5,21,16426.50,16426.50
2019,5,22,16327.40,16327.40
2019,5,23,16164.60,16164.60
2019,5,24,16230.00,16230.00
2019,5,27,16346.70,16346.70
2019,5,28,16297.50,16297.50
2019,5,29,16131.50,16131.50
2019,5,30,16089.20,16089.20
2019,5,31,16037.50,16037.50
2019,6,3,16015.90,16015.90
2019,6,4,16166.20,16166.20
2019,6,5,16212.70,16212.70
2019,6,6,16227.80,16227.80
2019,6,7,16231.00,16231.00
2019,6,10,16216.30,16216.30
2019,6,11,16248.80,16248.80
2019,6,12,16227.20,16227.20
2019,6,13,16239.30,16239.30
2019,6,14,16301.90,16301.90
2019,6,17,16353.50,16353.50
2019,6,18,16503.40,16503.40
2019,6,19,16511.80,16511.80
2019,6,20,16574.80,16574.80
2019,6,21,16525.40,16525.40
2019,6,24,16523.50,16523.50
2019,6,25,16371.30,16371.30
2019,6,26,16312.20,16312.20
2019,6,27,16307.70,16307.70
2019,6,28,16382.20,16382.20
2019,7,2,16471.30,16471.30
2019,7,3,16576.20,16576.20
2019,7,4,16588.90,16588.90
2019,7,5,16542.00,16542.00
2019,7,8,16463.00,16463.00
2019,7,9,16545.20,16545.20
2019,7,10,16563.30,16563.30
2019,7,11,16527.90,16527.90
2019,7,12,16488.10,16488.10
2019,7,15,16510.80,16510.80
2019,7,16,16502.40,16502.40
2019,7,17,16484.20,16484.20
2019,7,18,16494.20,16494.20
2019,7,19,16485.90,16485.90
2019,7,22,16518.90,16518.90
2019,7,23,16572.70,16572.70
2019,7,24,16611.80,16611.80
2019,7,25,16488.20,16488.20
2019,7,26,16531.00,16531.00
2019,7,29,16492.20,16492.20
2019,7,30,16466.10,16466.10
2019,7,31,16406.60,16406.60
2019,8,1,16377.00,16377.00
2019,8,2,16271.70,16271.70
2019,8,6,16149.50,16149.50
2019,8,7,16265.20,16265.20
2019,8,8,16404.50,16404.50
2019,8,9,16341.30,16341.30
2019,8,12,16237.80,16237.80
2019,8,13,16350.80,16350.80
2019,8,14,16045.90,16045.90
2019,8,15,16012.50,16012.50
2019,8,16,16149.80,16149.80
2019,8,19,16304.10,16304.10
2019,8,20,16213.30,16213.30
2019,8,21,16309.20,16309.20
2019,8,22,16253.50,16253.50
2019,8,23,16037.60,16037.60
2019,8,26,16098.80,16098.80
2019,8,27,16183.60,16183.60
2019,8,28,16271.70,16271.70
2019,8,29,16384.50,16384.50
2019,8,30,16442.10,16442.10
2019,9,3,16399.20,16399.20
2019,9,4,16448.80,16448.80
2019,9,5,16574.80,16574.80
2019,9,6,16535.30,16535.30
2019,9,9,16495.10,16495.10
2019,9,10,16537.30,16537.30
2019,9,11,16611.10,16611.10
2019,9,12,16643.30,16643.30
2019,9,13,16682.40,16682.40
2019,9,16,16751.30,16751.30
2019,9,17,16834.80,16834.80
2019,9,18,16800.30,16800.30
2019,9,19,16858.40,16858.40
2019,9,20,16899.70,16899.70
2019,9,23,16867.20,16867.20
2019,9,24,16798.30,16798.30
2019,9,25,16784.30,16784.30
2019,9,26,16790.40,16790.40
2019,9,27,16694.30,16694.30
2019,9,30,16658.60,16658.60
2019,10,1,16447.70,16447.70
2019,10,2,16311.00,16311.00
2019,10,3,16369.00,16369.00
2019,10,4,16449.40,16449.40
2019,10,7,16421.80,16421.80
2019,10,8,16294.00,16294.00
2019,10,9,16379.90,16379.90
2019,10,10,16422.70,16422.70
2019,10,11,16415.20,16415.20
2019,10,15,16418.40,16418.40
2019,10,16,16427.20,16427.20
2019,10,17,16426.30,16426.30
2019,10,18,16377.10,16377.10
2019,10,21,16418.50,16418.50
2019,10,22,16391.50,16391.50
2019,10,23,16335.90,16335.90
2019,10,24,16369.30,16369.30
2019,10,25,16404.50,16404.50
2019,10,28,16387.50,16387.50
2019,10,29,16418.10,16418.10
2019,10,30,16501.40,16501.40
2019,10,31,16483.20,16483.20
2019,11,1,16594.10,16594.10
